CGPA,Semester,Skills_Count,Projects_Count,Internship,Coding_Profile,Aptitude_Score,Communication_Score,Resume_Score,Academic_Score,Skill_Score,Project_Score,Internship_Score,Coding_Score,Placement_Readiness
8.23,8,1,1,1,5,29.7,77.7,64.5,82.30000000000001,10,20,100,50,56.86
8.37,5,4,4,0,0,49.0,70.9,38.3,83.7,40,80,0,0,55.82
5.76,1,7,1,0,10,56.0,45.3,81.8,57.599999999999994,70,20,0,100,48.94
9.01,2,2,4,0,7,97.6,76.5,69.4,90.10000000000001,20,80,0,70,67.81
6.73,4,8,1,1,9,46.3,63.1,48.5,67.30000000000001,80,20,100,90,63.43
6.99,7,9,2,1,5,66.8,50.9,52.2,69.9,90,40,100,50,58.68
6.8,1,1,3,0,7,55.3,64.4,37.1,68.0,10,60,0,70,40.42
8.45,2,8,3,0,6,63.6,70.3,67.2,84.5,80,60,0,60,70.3
7.32,1,10,3,0,10,73.4,67.8,71.5,73.2,100,60,0,100,81.93
7.98,2,3,3,0,3,80.2,46.9,30.6,79.80000000000001,30,60,0,30,64.58
7.58,7,4,1,1,5,50.1,20.4,73.8,75.8,40,20,100,50,49.53
7.4,7,6,3,0,3,79.0,68.7,70.5,74.0,60,60,0,30,56.54
6.55,2,5,4,0,10,52.7,80.8,66.7,65.5,50,80,0,100,64.07
9.31,6,4,3,0,0,38.8,38.0,77.3,93.10000000000001,40,60,0,0,44.86
6.04,5,6,2,0,0,100.0,90.9,42.9,60.4,60,40,0,0,56.26
7.91,8,7,1,1,5,38.0,73.8,76.1,79.10000000000001,70,20,100,50,69.2
7.88,2,9,2,0,2,80.6,34.5,79.4,78.8,90,40,0,20,57.52
8.65,7,9,5,0,3,49.4,77.2,45.3,86.5,90,100,0,30,65.38
8.89,3,2,2,1,9,57.7,43.3,61.7,88.9,20,40,100,90,59.67
7.36,7,9,4,0,8,79.4,63.0,73.8,73.6,90,80,0,80,65.53
8.03,3,4,2,0,5,34.9,53.2,83.4,80.3,40,40,0,50,52.54
9.26,3,2,1,0,8,45.4,65.2,71.3,92.6,20,20,0,80,48.7
7.43,3,8,4,0,5,67.7,78.6,55.9,74.3,80,80,0,50,66.93
6.43,7,4,2,1,10,86.2,54.0,70.9,64.3,40,40,100,100,70.38
7.12,1,2,1,0,3,59.0,90.3,74.4,71.2,20,20,0,30,39.95
6.2,4,3,2,0,9,70.7,45.4,81.7,62.0,30,40,0,90,53.4
7.87,4,9,4,1,5,63.2,60.2,46.4,78.7,90,80,100,50,76.98
8.56,7,6,1,0,8,37.4,57.8,68.0,85.60000000000001,60,20,0,80,55.36
7.38,6,10,1,0,7,59.9,100.0,58.9,73.8,100,20,0,70,65.67
5.88,2,10,4,1,8,47.5,66.5,91.1,58.8,100,80,100,80,77.76
8.52,4,5,2,1,8,64.9,82.5,43.7,85.2,50,40,100,80,70.85
5.72,1,7,3,0,4,60.1,81.0,37.5,57.199999999999996,70,60,0,40,51.82
5.95,7,2,2,0,3,64.6,99.3,58.3,59.5,20,40,0,30,47.43
7.32,3,9,5,0,7,66.5,56.2,96.0,73.2,90,100,0,70,79.2
7.75,3,10,4,0,3,45.9,67.6,67.9,77.5,100,80,0,30,59.29
7.92,3,9,4,0,10,63.7,58.9,79.9,79.2,90,80,0,100,64.88
7.43,4,10,3,0,4,46.7,42.1,52.5,74.3,100,60,0,40,65.56
9.26,7,10,3,0,3,47.6,58.8,72.0,92.6,100,60,0,30,60.64
7.57,7,8,2,1,4,95.4,64.1,67.8,75.7,80,40,100,40,69.15
8.53,4,2,0,0,0,58.1,75.3,65.6,85.3,20,0,0,0,47.5
8.29,5,6,3,1,5,72.9,41.9,82.1,82.89999999999999,60,60,100,50,66.96
6.21,5,4,3,1,0,68.5,51.7,44.3,62.1,40,60,100,0,60.05
7.33,4,3,1,0,8,70.8,100.0,79.5,73.3,30,20,0,80,49.24
9.62,8,3,3,1,5,41.8,76.5,59.8,96.2,30,60,100,50,54.52
7.0,6,9,3,0,10,87.2,60.9,52.0,70.0,90,60,0,100,66.21
6.83,6,4,2,1,6,44.0,49.5,52.9,68.30000000000001,40,40,100,60,52.78
7.67,6,8,2,0,9,37.1,79.6,51.1,76.7,80,40,0,90,59.05
7.03,8,1,3,1,3,37.0,78.1,97.4,70.30000000000001,10,60,100,30,55.22
6.71,3,10,1,0,10,52.3,82.0,76.0,67.10000000000001,100,20,0,100,45.08
7.02,8,4,3,1,8,79.6,61.1,74.1,70.19999999999999,40,60,100,80,68.53
8.93,8,8,4,1,0,92.1,48.5,79.4,89.3,80,80,100,0,89.13
7.36,8,8,4,1,0,87.1,89.2,76.7,73.6,80,80,100,0,82.93
6.17,4,10,2,0,8,62.4,72.1,41.8,61.7,100,40,0,80,57.02
5.99,1,5,2,0,2,66.7,77.9,69.1,59.9,50,40,0,20,53.33
9.71,8,7,3,0,9,74.1,63.2,72.2,97.10000000000001,70,60,0,90,72.51
7.28,5,9,2,0,3,39.3,63.4,63.6,72.8,90,40,0,30,42.92
7.93,8,3,4,0,5,55.5,66.4,61.0,79.3,30,80,0,50,61.03
6.73,3,3,3,0,3,38.6,58.0,92.9,67.30000000000001,30,60,0,30,54.81
7.82,7,8,2,1,9,91.9,67.2,50.2,78.2,80,40,100,90,75.29
8.96,5,4,1,0,10,38.8,71.2,65.6,89.60000000000001,40,20,0,100,58.54
6.85,6,3,5,1,7,75.8,79.1,61.1,68.5,30,100,100,70,64.4
7.96,2,10,5,0,10,61.8,64.9,85.5,79.60000000000001,100,100,0,100,79.5
6.09,2,9,2,0,5,65.1,42.6,39.0,60.9,90,40,0,50,52.95
9.52,2,10,2,0,2,71.8,58.7,67.1,95.19999999999999,100,40,0,20,67.85
7.77,6,10,2,1,4,65.2,76.5,93.1,77.69999999999999,100,40,100,40,69.18
7.09,6,10,2,1,6,79.1,51.6,78.6,70.89999999999999,100,40,100,60,69.74
7.2,4,8,2,0,10,73.8,64.3,62.7,72.0,80,40,0,100,70.58
6.99,5,6,0,0,9,63.7,71.1,46.3,69.9,60,0,0,90,45.84
7.04,8,4,4,0,1,74.1,79.4,33.6,70.39999999999999,40,80,0,10,52.56
5.05,7,1,3,0,6,58.1,68.6,61.0,50.5,10,60,0,60,47.8
7.4,1,8,1,0,6,63.0,78.6,34.3,74.0,80,20,0,60,48.15
7.36,5,4,5,0,7,89.7,100.0,100.0,73.6,40,100,0,70,62.93
7.99,7,2,2,0,6,61.5,51.0,72.6,79.9,20,40,0,60,58.15
6.98,6,6,4,1,9,49.2,70.8,98.4,69.80000000000001,60,80,100,90,86.28
6.73,6,10,5,0,7,100.0,49.4,64.5,67.30000000000001,100,100,0,70,59.13
7.49,3,1,0,1,4,58.8,83.3,96.0,74.9,10,0,100,40,48.4
5.89,8,7,5,0,5,42.7,84.3,76.5,58.9,70,100,0,50,72.06
7.64,4,9,2,1,3,46.3,83.9,80.7,76.4,90,40,100,30,62.56
5.64,5,6,1,0,8,70.6,88.7,57.7,56.39999999999999,60,20,0,80,57.56
8.62,4,5,3,0,7,69.1,79.0,67.6,86.19999999999999,50,60,0,70,65.43
8.18,4,3,0,1,8,46.2,90.2,57.8,81.8,30,0,100,80,54.48
6.57,8,10,2,0,9,67.6,78.4,54.6,65.7,100,40,0,90,61.42
8.16,7,7,4,1,9,68.9,62.4,76.7,81.60000000000001,70,80,100,90,79.97
7.61,1,2,4,1,8,41.9,97.4,74.6,76.1,20,80,100,80,65.76
6.49,3,1,5,0,7,73.6,77.0,53.6,64.9,10,100,0,70,64.99
5.48,8,2,0,0,4,54.1,79.2,66.8,54.800000000000004,20,0,0,40,31.86
7.82,7,4,3,1,3,75.5,49.0,60.7,78.2,40,60,100,30,56.32
6.71,1,4,1,0,4,64.0,55.1,95.9,67.10000000000001,40,20,0,40,35.69
8.59,6,2,5,0,5,71.1,50.7,72.7,85.9,20,100,0,50,55.7
7.51,1,4,0,1,8,100.0,48.0,59.4,75.1,40,0,100,80,54.97
6.8,4,5,5,0,3,75.0,54.8,52.3,68.0,50,100,0,30,48.31
9.3,4,8,2,1,7,52.1,69.4,51.1,93.0,80,40,100,70,65.07
8.08,1,5,3,1,4,55.8,51.9,51.0,80.80000000000001,50,60,100,40,66.3
5.0,6,1,2,1,8,33.8,52.0,100.0,50.0,10,40,100,80,50.41
7.01,2,10,3,0,7,87.2,72.0,35.5,70.1,100,60,0,70,59.46
6.12,2,7,2,0,7,66.5,68.5,56.4,61.199999999999996,70,40,0,70,46.83
6.7,1,8,4,1,0,33.3,38.0,45.0,67.0,80,80,100,0,51.37
7.36,8,4,1,0,4,100.0,39.6,50.3,73.6,40,20,0,40,44.73
7.85,4,1,2,0,10,51.0,57.7,66.7,78.49999999999999,10,40,0,100,43.62
7.76,4,10,2,0,9,54.7,71.0,65.9,77.60000000000001,100,40,0,90,64.21
8.58,3,10,2,0,7,85.0,91.0,61.9,85.8,100,40,0,70,63.17
8.14,4,4,1,0,3,62.3,58.9,90.6,81.4,40,20,0,30,55.14
8.07,6,10,3,1,5,84.6,52.9,31.1,80.7,100,60,100,50,77.79
7.7,7,4,3,0,3,61.4,48.5,81.8,77.0,40,60,0,30,50.51
8.79,5,5,2,1,5,84.4,62.2,95.4,87.89999999999999,50,40,100,50,59.57
7.18,6,8,4,0,8,46.3,82.4,72.2,71.8,80,80,0,80,65.2
7.21,5,4,3,0,8,56.0,71.3,28.4,72.1,40,60,0,80,54.4
5.59,4,1,3,0,0,69.7,77.6,99.2,55.89999999999999,10,60,0,0,38.36
8.56,7,1,3,0,5,59.9,78.5,80.7,85.60000000000001,10,60,0,50,55.72
7.42,1,4,3,0,4,79.6,96.5,82.4,74.2,40,60,0,40,58.34
10.0,6,10,3,1,8,62.7,67.5,49.0,100.0,100,60,100,80,84.61
7.09,6,7,3,0,7,38.2,67.6,70.0,70.89999999999999,70,60,0,70,51.74
7.59,5,5,2,1,5,52.1,35.1,43.5,75.9,50,40,100,50,62.19
8.05,4,7,4,1,10,75.4,84.1,57.7,80.5,70,80,100,100,82.6
6.4,7,10,3,1,4,79.4,61.0,61.4,64.0,100,60,100,40,68.78
7.86,4,5,4,1,4,72.7,60.0,53.1,78.60000000000001,50,80,100,40,64.82
7.53,8,9,2,1,9,51.5,82.1,29.1,75.3,90,40,100,90,54.79
7.2,8,9,3,0,8,58.8,70.7,50.7,72.0,90,60,0,80,70.75
8.67,5,3,4,1,3,45.3,42.6,43.3,86.7,30,80,100,30,53.14
6.6,4,8,2,0,6,33.5,51.7,100.0,65.99999999999999,80,40,0,60,54.53
7.77,1,10,4,0,3,34.6,52.9,40.3,77.69999999999999,100,80,0,30,57.7
8.95,6,5,4,0,4,41.6,63.0,47.8,89.49999999999999,50,80,0,40,55.92
6.79,2,5,3,0,3,65.6,65.5,51.0,67.9,50,60,0,30,49.06
7.2,6,7,2,0,4,51.4,70.1,75.0,72.0,70,40,0,40,60.42
9.85,5,1,5,0,8,47.8,35.0,93.5,98.5,10,100,0,80,64.46
7.97,5,1,3,0,4,52.6,58.8,61.8,79.69999999999999,10,60,0,40,40.74
6.99,7,8,4,1,5,53.0,65.6,52.4,69.9,80,80,100,50,75.57
8.3,4,2,5,0,8,74.4,75.5,83.9,83.0,20,100,0,80,69.58
6.93,1,5,1,0,0,71.4,83.0,77.0,69.3,50,20,0,0,39.73
5.94,5,9,2,1,7,71.1,69.1,64.3,59.400000000000006,90,40,100,70,71.91
8.87,4,1,2,0,0,43.0,89.6,73.7,88.69999999999999,10,40,0,0,38.91
6.4,7,4,3,1,10,67.1,58.3,75.5,64.0,40,60,100,100,69.54
9.95,4,5,1,0,7,65.0,80.1,64.4,99.49999999999999,50,20,0,70,65.46
7.01,8,10,5,1,7,85.9,83.4,88.8,70.1,100,100,100,70,100.0
9.63,6,6,1,1,8,57.6,62.1,68.7,96.30000000000001,60,20,100,80,62.24
6.13,6,8,1,1,3,46.4,51.0,62.7,61.3,80,20,100,30,48.87
8.53,4,6,2,0,5,81.2,100.0,78.5,85.3,60,40,0,50,56.98
8.0,3,9,1,1,8,90.0,71.5,64.6,80.0,90,20,100,80,62.16
8.34,3,3,2,0,7,75.8,40.4,59.2,83.39999999999999,30,40,0,70,44.58
8.47,7,10,2,0,4,55.5,40.0,48.7,84.7,100,40,0,40,51.52
7.0,1,5,3,1,6,39.2,60.7,51.1,70.0,50,60,100,60,60.68
6.19,2,9,3,0,8,70.4,93.0,59.1,61.9,90,60,0,80,72.23
7.45,3,8,3,1,4,39.2,64.7,69.2,74.5,80,60,100,40,66.31
7.72,1,7,4,0,7,55.7,71.2,42.3,77.2,70,80,0,70,61.14
7.03,8,3,4,1,2,39.1,61.3,62.3,70.30000000000001,30,80,100,20,54.64
7.78,4,9,3,0,6,78.2,64.4,74.6,77.8,90,60,0,60,57.18
7.83,4,9,3,0,9,19.0,69.1,72.1,78.3,90,60,0,90,74.25
6.59,2,3,2,1,8,87.1,61.5,77.2,65.9,30,40,100,80,69.24
7.89,5,9,3,1,4,52.9,37.0,67.1,78.89999999999999,90,60,100,40,74.4
7.23,8,1,2,1,10,45.7,55.3,59.6,72.30000000000001,10,40,100,100,54.91
6.8,3,1,2,1,6,64.3,64.7,60.8,68.0,10,40,100,60,65.84
8.29,7,1,3,1,9,59.2,21.9,60.2,82.89999999999999,10,60,100,90,58.0
6.72,3,3,3,0,9,70.2,88.5,44.0,67.19999999999999,30,60,0,90,53.21
7.04,7,8,4,0,2,50.3,66.7,62.9,70.39999999999999,80,80,0,20,60.07
7.57,8,6,5,0,5,78.3,54.1,72.9,75.7,60,100,0,50,61.35
8.87,7,7,0,0,6,84.2,55.7,100.0,88.69999999999999,70,0,0,60,50.99
7.69,7,6,3,0,6,54.2,52.6,84.2,76.9,60,60,0,60,62.93
8.03,4,1,3,1,5,53.7,100.0,43.9,80.3,10,60,100,50,62.57
7.2,1,5,2,0,4,75.0,96.6,75.2,72.0,50,40,0,40,56.04
7.42,8,7,1,1,6,79.8,47.2,86.3,74.2,70,20,100,60,69.01
7.45,6,8,3,0,0,71.7,79.5,76.5,74.5,80,60,0,0,64.97
7.79,2,5,4,0,2,49.1,61.0,39.6,77.9,50,80,0,20,42.31
7.2,8,8,1,1,6,84.8,70.5,22.3,72.0,80,20,100,60,60.39
8.84,2,5,3,0,5,79.6,87.4,86.1,88.4,50,60,0,50,67.43
7.13,5,1,0,0,4,80.9,40.7,63.6,71.3,10,0,0,40,33.23
5.79,5,5,1,0,5,37.6,63.7,53.1,57.9,50,20,0,50,41.44
10.0,7,1,2,0,8,55.8,77.6,88.9,100.0,10,40,0,80,61.91
7.17,6,4,5,0,6,50.1,48.4,54.7,71.7,40,100,0,60,43.19
8.81,1,8,3,0,1,94.3,65.6,45.9,88.1,80,60,0,10,62.73
8.9,1,6,3,0,7,17.9,73.3,34.8,89.0,60,60,0,70,53.9
8.45,2,2,5,0,8,90.8,64.8,77.5,84.5,20,100,0,80,80.18
7.3,4,3,1,0,6,74.3,43.2,92.6,73.0,30,20,0,60,61.36
7.79,1,1,5,0,0,42.3,81.3,91.7,77.9,10,100,0,0,56.85
6.23,7,6,2,0,3,76.4,48.6,48.6,62.3,60,40,0,30,46.1
9.49,6,10,3,0,2,59.5,59.2,42.0,94.9,100,60,0,20,66.12
6.65,7,10,4,0,7,84.8,74.2,46.1,66.5,100,80,0,70,64.69
7.25,1,6,0,0,8,39.7,87.7,100.0,72.5,60,0,0,80,60.64
7.6,5,3,4,1,7,76.4,75.6,27.3,76.0,30,80,100,70,63.73
7.39,5,1,3,0,0,48.9,56.3,100.0,73.9,10,60,0,0,38.25
6.84,6,2,3,0,8,84.1,63.3,73.5,68.39999999999999,20,60,0,80,52.74
8.89,5,1,2,0,4,87.4,66.9,89.1,88.9,10,40,0,40,51.47
8.45,4,3,5,0,4,71.0,63.6,52.6,84.5,30,100,0,40,66.74
7.82,2,3,1,0,3,88.6,73.1,51.5,78.2,30,20,0,30,41.23
7.1,4,1,2,1,5,48.3,84.3,61.8,71.0,10,40,100,50,58.4
8.56,5,8,0,1,2,55.7,49.3,66.0,85.60000000000001,80,0,100,20,52.78
7.04,3,7,2,0,9,86.3,65.4,76.6,70.39999999999999,70,40,0,90,62.71
9.07,3,6,5,0,2,67.4,50.8,90.5,90.7,60,100,0,20,79.83
7.61,2,7,2,0,6,58.7,25.2,64.3,76.1,70,40,0,60,49.09
8.73,5,2,4,0,0,67.7,65.6,50.1,87.3,20,80,0,0,41.97
7.39,6,8,0,0,1,56.0,81.7,56.3,73.9,80,0,0,10,38.39
7.57,5,7,4,1,4,66.1,31.9,94.4,75.7,70,80,100,40,69.98
8.73,4,1,2,0,4,95.8,93.7,98.7,87.3,10,40,0,40,54.73
9.69,8,8,1,0,0,54.1,63.2,45.2,96.89999999999999,80,20,0,0,52.47
9.06,2,7,2,0,2,93.6,35.0,96.0,90.60000000000001,70,40,0,20,65.55
8.38,4,10,3,0,3,48.5,80.8,60.9,83.80000000000001,100,60,0,30,60.68
8.09,7,10,5,0,7,37.9,56.0,68.9,80.89999999999999,100,100,0,70,74.2
6.99,6,2,2,0,0,51.8,42.0,66.7,69.9,20,40,0,0,45.98
7.8,8,3,2,1,8,53.1,69.6,61.1,78.0,30,40,100,80,62.7
6.59,5,6,3,1,1,81.1,80.7,64.9,65.9,60,60,100,10,48.07
7.88,6,6,0,0,6,85.7,78.0,64.1,78.8,60,0,0,60,50.43
7.94,7,4,4,1,5,48.8,77.1,78.2,79.4,40,80,100,50,70.07
5.54,1,8,0,1,0,49.5,73.0,44.1,55.400000000000006,80,0,100,0,56.54
7.54,3,10,5,0,6,37.1,63.4,58.7,75.4,100,100,0,60,69.42
7.91,5,2,5,0,10,28.8,63.9,41.4,79.10000000000001,20,100,0,100,54.22
7.42,1,3,4,0,9,33.5,83.9,50.2,74.2,30,80,0,90,61.79
7.86,3,7,2,1,7,68.2,39.2,96.2,78.60000000000001,70,40,100,70,76.93
6.16,1,4,1,0,3,57.2,62.9,54.4,61.6,40,20,0,30,30.19
6.72,2,8,0,1,10,50.1,61.8,99.7,67.19999999999999,80,0,100,100,72.34
8.53,8,10,4,0,7,64.4,72.7,84.1,85.3,100,80,0,70,69.45
7.5,1,9,4,0,9,83.6,71.3,89.3,75.0,90,80,0,90,74.79
7.84,6,6,5,0,6,95.0,86.8,27.4,78.4,60,100,0,60,57.77
6.95,1,6,2,0,6,62.8,51.8,39.3,69.5,60,40,0,60,56.17
7.52,7,6,2,1,5,53.7,67.5,31.8,75.2,60,40,100,50,50.68
5.2,2,8,5,1,2,92.6,74.6,61.0,52.0,80,100,100,20,66.83
8.35,1,2,2,1,2,83.1,57.8,84.3,83.5,20,40,100,20,65.31
9.31,3,2,2,1,1,69.4,65.8,59.5,93.10000000000001,20,40,100,10,64.02
6.43,1,10,3,0,9,86.3,54.4,51.2,64.3,100,60,0,90,51.4
6.56,6,6,3,0,4,28.4,72.3,80.5,65.6,60,60,0,40,48.72
7.94,6,7,2,0,5,85.7,65.4,78.0,79.4,70,40,0,50,62.03
8.97,8,10,4,0,6,66.5,63.3,73.4,89.7,100,80,0,60,74.05
7.5,1,6,3,1,4,55.0,60.2,72.2,75.0,60,60,100,40,65.72
6.27,2,3,2,0,5,35.7,46.3,83.4,62.7,30,40,0,50,37.08
7.29,3,10,3,1,1,57.9,82.1,81.1,72.89999999999999,100,60,100,10,75.0
6.47,2,6,5,0,5,61.6,45.4,57.2,64.7,60,100,0,50,57.09
6.83,1,10,1,0,0,59.3,86.4,65.2,68.30000000000001,100,20,0,0,49.77
7.2,2,3,3,1,6,77.0,60.7,39.2,72.0,30,60,100,60,62.64
6.57,6,1,5,0,5,45.4,63.0,61.3,65.7,10,100,0,50,52.67
6.72,8,4,3,1,6,51.8,58.1,73.4,67.19999999999999,40,60,100,60,59.04
7.57,2,4,4,0,2,51.6,61.0,66.0,75.7,40,80,0,20,53.94
7.72,1,2,4,1,0,54.9,68.4,75.2,77.2,20,80,100,0,59.0
6.08,1,6,3,0,10,46.8,83.4,40.3,60.8,60,60,0,100,61.87
7.9,6,5,2,1,5,49.9,62.2,43.8,79.0,50,40,100,50,58.07
7.12,6,1,3,0,5,65.7,21.2,53.9,71.2,10,60,0,50,51.7
8.22,6,2,3,0,5,42.5,41.6,76.3,82.2,20,60,0,50,59.04
8.28,7,6,3,0,0,60.7,88.5,87.5,82.8,60,60,0,0,58.2
6.96,5,3,1,0,2,47.0,62.3,68.7,69.6,30,20,0,20,51.08
8.11,1,7,4,0,9,36.1,84.3,71.5,81.1,70,80,0,90,58.84
6.66,1,1,4,0,5,81.8,53.3,59.3,66.60000000000001,10,80,0,50,55.07
8.82,5,7,2,0,9,92.1,65.4,45.2,88.2,70,40,0,90,48.35
6.7,3,3,2,0,6,94.7,25.9,65.8,67.0,30,40,0,60,53.96
7.85,5,6,3,0,6,61.1,100.0,50.5,78.49999999999999,60,60,0,60,59.13
7.31,8,1,2,1,0,43.6,92.5,65.5,73.1,10,40,100,0,51.08
6.48,2,1,4,0,8,67.3,58.6,46.5,64.8,10,80,0,80,56.85
8.4,5,1,5,0,7,43.7,52.4,67.9,84.00000000000001,10,100,0,70,56.83
6.89,6,6,1,0,0,75.7,70.4,64.0,68.89999999999999,60,20,0,0,36.49
5.8,5,2,1,1,0,29.2,75.0,51.6,57.99999999999999,20,20,100,0,47.99
5.0,7,10,2,0,7,69.9,65.0,86.0,50.0,100,40,0,70,61.27
6.62,3,8,3,0,6,79.2,61.5,55.5,66.2,80,60,0,60,59.1
8.88,4,9,2,1,9,48.5,52.6,80.3,88.80000000000001,90,40,100,90,70.05
8.76,7,6,4,0,3,91.0,55.7,84.8,87.6,60,80,0,30,64.74
6.78,7,9,4,1,3,65.1,58.6,68.4,67.80000000000001,90,80,100,30,80.94
7.13,3,7,4,1,6,58.9,81.2,62.5,71.3,70,80,100,60,82.59
7.04,5,10,2,0,7,71.4,63.2,98.5,70.39999999999999,100,40,0,70,70.69
6.17,2,3,4,0,10,90.9,65.2,59.5,61.7,30,80,0,100,46.89
6.55,8,9,5,1,9,68.8,51.2,60.4,65.5,90,100,100,90,69.57
8.48,2,7,5,1,8,57.1,56.3,98.0,84.80000000000001,70,100,100,80,79.5
8.0,8,5,0,1,9,88.8,53.3,66.6,80.0,50,0,100,90,57.03
7.77,4,7,3,0,6,40.2,77.1,38.7,77.69999999999999,70,60,0,60,50.24
6.16,1,3,4,0,5,88.8,40.4,80.7,61.6,30,80,0,50,62.13
7.6,6,1,4,1,1,63.8,97.0,60.2,76.0,10,80,100,10,64.0
5.2,6,3,2,0,6,45.3,46.9,80.6,52.0,30,40,0,60,35.15
8.34,6,8,3,0,5,49.6,48.9,82.2,83.39999999999999,80,60,0,50,59.34
7.76,8,4,3,0,9,74.2,47.7,76.4,77.60000000000001,40,60,0,90,61.11
6.15,8,6,3,1,2,73.5,78.4,63.0,61.5,60,60,100,20,57.98
9.12,8,10,4,0,8,68.0,50.2,50.9,91.19999999999999,100,80,0,80,81.91
5.7,5,5,3,0,9,98.2,46.0,47.7,57.00000000000001,50,60,0,90,56.25
8.03,8,6,0,1,5,44.5,68.2,80.1,80.3,60,0,100,50,62.22
8.06,1,1,3,0,8,85.9,57.1,55.8,80.60000000000001,10,60,0,80,51.4
6.26,2,2,5,0,6,44.2,86.5,69.6,62.6,20,100,0,60,62.13
7.46,1,9,4,0,8,67.4,52.4,90.1,74.6,90,80,0,80,60.62
5.86,3,3,2,0,6,94.2,51.8,57.8,58.60000000000001,30,40,0,60,48.6
5.0,7,2,3,1,4,79.3,65.3,90.5,50.0,20,60,100,40,56.39
6.43,6,5,2,0,6,66.7,57.0,66.0,64.3,50,40,0,60,42.73
6.88,3,10,2,0,1,66.8,67.4,78.1,68.8,100,40,0,10,63.41
8.14,4,5,2,0,3,80.5,45.4,52.0,81.4,50,40,0,30,51.52
7.57,7,6,3,1,7,41.3,71.0,47.9,75.7,60,60,100,70,56.98
7.59,1,3,4,1,3,79.2,84.0,42.0,75.9,30,80,100,30,64.81
6.49,4,5,1,0,3,83.0,64.7,39.4,64.9,50,20,0,30,37.11
6.97,3,5,4,1,4,67.9,70.8,55.7,69.69999999999999,50,80,100,40,67.82
6.57,6,8,4,0,8,37.3,67.3,46.7,65.7,80,80,0,80,67.85
6.28,3,5,3,0,8,38.5,51.9,78.6,62.8,50,60,0,80,54.21
6.91,4,1,2,0,7,48.2,70.4,82.1,69.10000000000001,10,40,0,70,49.4
7.57,3,1,4,0,3,61.1,74.6,69.5,75.7,10,80,0,30,56.87
6.93,7,1,3,0,2,91.3,54.2,53.7,69.3,10,60,0,20,39.83
7.18,1,9,3,0,1,56.1,59.7,72.1,71.8,90,60,0,10,55.04
8.19,5,7,1,0,5,67.7,52.2,60.4,81.89999999999999,70,20,0,50,46.06
7.0,5,3,0,0,3,100.0,48.3,57.3,70.0,30,0,0,30,47.15
6.17,3,10,3,0,7,79.4,41.9,76.4,61.7,100,60,0,70,67.21
8.06,5,2,1,0,5,76.4,39.6,57.7,80.60000000000001,20,20,0,50,38.04
7.77,5,2,1,1,6,41.7,51.0,50.2,77.69999999999999,20,20,100,60,49.75
7.83,5,6,1,1,4,85.7,68.0,55.4,78.3,60,20,100,40,57.56
8.13,6,6,4,1,2,54.6,60.9,76.9,81.30000000000001,60,80,100,20,75.8
7.96,8,6,2,1,9,69.5,64.7,71.2,79.60000000000001,60,40,100,90,77.48
7.53,6,2,3,1,8,31.8,81.5,62.3,75.3,20,60,100,80,59.49
9.89,7,7,3,0,4,59.4,82.6,50.1,98.9,70,60,0,40,65.6
6.22,3,10,2,0,7,67.0,69.7,52.2,62.2,100,40,0,70,57.66
6.91,5,3,3,0,4,82.4,37.0,43.7,69.10000000000001,30,60,0,40,49.21
8.47,4,1,2,0,2,41.8,40.4,92.9,84.7,10,40,0,20,42.42
7.64,6,3,3,0,7,78.0,64.4,36.9,76.4,30,60,0,70,34.96
8.26,4,6,2,1,6,81.1,30.8,47.2,82.6,60,40,100,60,66.93
7.67,7,7,3,0,4,64.2,83.7,81.8,76.7,70,60,0,40,62.42
8.87,7,10,2,0,5,84.9,100.0,78.9,88.69999999999999,100,40,0,50,77.62
6.49,5,3,5,0,2,27.5,100.0,100.0,64.9,30,100,0,20,62.38
8.84,2,10,3,1,4,45.2,44.7,59.1,88.4,100,60,100,40,59.33
8.67,2,8,1,0,8,52.7,45.1,89.5,86.7,80,20,0,80,58.73
6.29,4,3,5,0,3,69.2,73.4,81.5,62.9,30,100,0,30,58.44
8.13,4,6,3,1,7,49.6,71.3,36.2,81.30000000000001,60,60,100,70,63.85
7.46,7,2,3,1,7,64.5,54.7,83.3,74.6,20,60,100,70,79.68
6.89,5,9,2,0,0,57.5,69.0,79.0,68.89999999999999,90,40,0,0,51.12
5.61,3,7,2,0,6,60.8,44.2,56.7,56.10000000000001,70,40,0,60,44.48
6.49,4,8,3,1,4,87.6,52.6,75.6,64.9,80,60,100,40,67.52
8.21,5,2,2,1,5,74.4,98.3,82.0,82.10000000000001,20,40,100,50,71.16
8.31,4,10,2,0,4,44.3,44.5,58.9,83.10000000000001,100,40,0,40,61.73
7.29,6,4,3,0,4,66.6,78.8,48.1,72.89999999999999,40,60,0,40,50.76
8.32,4,8,3,1,7,51.3,64.8,70.5,83.2,80,60,100,70,71.35
8.45,7,9,4,0,4,63.9,84.6,65.5,84.5,90,80,0,40,74.11
7.65,5,4,2,0,5,67.6,58.6,64.5,76.5,40,40,0,50,54.94
6.78,5,6,5,0,5,58.3,66.2,39.1,67.80000000000001,60,100,0,50,57.13
7.94,1,5,3,1,8,74.5,86.2,68.5,79.4,50,60,100,80,76.42
7.99,3,6,2,1,6,36.0,41.5,40.3,79.9,60,40,100,60,61.21
8.17,7,3,1,1,5,66.2,65.8,63.7,81.69999999999999,30,20,100,50,63.41
